type,indicator,classification,detected_date
domain,usptracked[.]top,suspicious,2023-09-16
domain,usplnnh[.]top,malicious,2023-10-21
domain,usptrackxo[.]top,suspicious,2023-09-16
domain,usptrackqr[.]top,suspicious,2023-09-16
domain,usps-rwrc[.]top,suspicious,2023-10-07
domain,uspostrackax[.]top,suspicious,2023-08-31
domain,uspostrackr2[.]top,suspicious,2023-08-31
domain,uspostracktqt[.]top,suspicious,2023-08-31
domain,ususf[.]top,suspicious,2023-09-04
domain,usps-dfewfsd[.]top,suspicious,2023-09-10
domain,uspostcheck1[.]shop,suspicious,2023-08-15
domain,uspostchecklr[.]shop,suspicious,2023-08-15
domain,uspostcheckvpn[.]shop,suspicious,2023-08-15
domain,ususzsm[.]top,suspicious,2023-10-18
domain,ususnvk[.]top,suspicious,2023-10-18
domain,usus1[.]top,suspicious,2023-10-18
domain,ususccb[.]top,suspicious,2023-10-18
domain,uspostcheckzx[.]top,suspicious,2023-08-31
domain,uspostracktqy[.]top,suspicious,2023-08-31
domain,uspsdcrvtfed[.]top,suspicious,2023-09-09
domain,uspstrackvv[.]top,suspicious,2023-09-09
domain,usptrackro[.]top,suspicious,2023-09-12
domain,uspscheckpp[.]top,malicious,2023-09-11
domain,request-usps[.]us,malicious,2023-10-04
domain,ususmvi[.]top,malicious,2023-10-12
domain,usushh[.]top,malicious,2023-09-09
domain,usplpd[.]top,malicious,2023-09-19
domain,uspcku[.]top,malicious,2023-09-26
domain,ususzoi[.]top,malicious,2023-10-02
domain,arrivewt[.]top,malicious,2023-09-28
domain,usplou[.]top,malicious,2023-09-10
domain,uspcfd[.]top,malicious,2023-09-25
domain,ususnvi[.]top,malicious,2023-10-05
domain,ususkok[.]top,malicious,2023-10-07
domain,usplo[.]top,malicious,2023-09-11
domain,ususha[.]top,malicious,2023-09-22
domain,ususga[.]top,malicious,2023-09-22
domain,ususcut[.]top,malicious,2023-10-08
domain,ususvi[.]top,malicious,2023-09-11
domain,ususxk[.]top,malicious,2023-09-27
domain,arriveit[.]top,malicious,2023-09-27
domain,ususcrr[.]top,malicious,2023-09-25
domain,uspicz[.]top,malicious,2023-09-27
domain,ususso[.]top,malicious,2023-09-15
domain,usplto[.]top,malicious,2023-09-18
domain,ususgu[.]top,malicious,2023-09-19
domain,arriveo[.]top,malicious,2023-09-26
domain,uspici[.]top,malicious,2023-09-10
domain,arrivee[.]top,malicious,2023-09-26
domain,ususik[.]top,malicious,2023-09-09
domain,usplhn[.]top,malicious,2023-09-18
domain,ususiw[.]top,malicious,2023-10-13
domain,ususiiy[.]top,malicious,2023-10-13
domain,ususrrt[.]top,malicious,2023-10-13
domain,ususnit[.]top,malicious,2023-10-07
domain,ususzc[.]top,malicious,2023-09-05
domain,ususcvi[.]top,malicious,2023-10-05
domain,arrivent[.]top,malicious,2023-09-28
domain,ususyss[.]top,malicious,2023-10-05
domain,ususff[.]top,malicious,2023-09-01
domain,uspoili[.]top,malicious,2023-10-02
domain,uspojt[.]top,malicious,2023-09-04
domain,ususytu[.]top,malicious,2023-10-08
domain,supoib[.]top,malicious,2023-09-28
domain,ususzws[.]top,malicious,2023-10-03
domain,ususqrr[.]top,malicious,2023-10-12
domain,arrivey[.]top,malicious,2023-09-26
domain,arrivei[.]top,malicious,2023-09-26
domain,arrivevn[.]top,malicious,2023-09-28
domain,ususnj[.]top,malicious,2023-09-05
domain,usplcnc[.]top,malicious,2023-10-05
domain,uspoor[.]top,malicious,2023-09-24
domain,uspsxq[.]top,malicious,2023-09-30
domain,ususas[.]top,malicious,2023-09-19
domain,ususytf[.]top,malicious,2023-10-05
domain,uspocs[.]top,malicious,2023-09-27
domain,ususwe[.]top,malicious,2023-09-20
domain,usplby[.]top,malicious,2023-09-13
domain,ususrn[.]top,malicious,2023-09-24
domain,ususyet[.]top,malicious,2023-10-07
domain,uspocj[.]top,malicious,2023-09-13
domain,usplmt[.]top,malicious,2023-09-18
domain,ususzse[.]top,malicious,2023-10-05
domain,ususnw[.]top,malicious,2023-09-27
domain,uspcjf[.]top,malicious,2023-09-25
domain,ususndj[.]top,malicious,2023-10-12
domain,ususmm[.]top,malicious,2023-09-17
domain,ususcna[.]top,malicious,2023-10-02
domain,usplds[.]top,malicious,2023-09-24
domain,ususvv[.]top,malicious,2023-09-17
domain,arrivecz[.]top,malicious,2023-09-25
domain,ususzzt[.]top,malicious,2023-09-30
domain,usplmv[.]top,malicious,2023-09-19
domain,ususplo[.]top,malicious,2023-10-07
domain,ususnmi[.]top,malicious,2023-10-08
domain,usplxe[.]top,malicious,2023-09-28
domain,usplol[.]top,malicious,2023-09-30
domain,ususzng[.]top,malicious,2023-10-06
domain,usplxs[.]top,malicious,2023-09-14
domain,ususnvb[.]top,malicious,2023-10-08
domain,ususnvh[.]top,malicious,2023-10-12
domain,usplcd[.]top,malicious,2023-09-22
domain,usplne[.]top,malicious,2023-09-18
domain,ususcx[.]top,malicious,2023-09-06
domain,ususlol[.]top,malicious,2023-10-07
domain,usplqb[.]top,malicious,2023-09-13
domain,arriveq[.]top,malicious,2023-09-26
domain,ususloi[.]top,malicious,2023-10-04
domain,ususnh[.]top,malicious,2023-09-22
domain,ususzzn[.]top,malicious,2023-10-08
domain,ususijz[.]top,malicious,2023-10-05
domain,ususyeet[.]top,malicious,2023-10-08
domain,uslgshc[.]top,malicious,2023-10-07
domain,ususie[.]top,malicious,2023-09-22
domain,ususeyr[.]top,malicious,2023-10-07
domain,uspldl[.]top,malicious,2023-09-11
domain,ususnd[.]top,malicious,2023-09-13
domain,ususqe[.]top,malicious,2023-09-15
domain,ususxx[.]top,malicious,2023-09-17
domain,usplcuj[.]top,malicious,2023-10-05
domain,ususwet[.]top,malicious,2023-09-22
domain,ususcw[.]top,malicious,2023-09-01
domain,ususzci[.]top,malicious,2023-10-03
domain,usushue[.]top,malicious,2023-10-07
domain,uspocl[.]top,malicious,2023-09-24
domain,ususcm[.]top,malicious,2023-09-13
domain,ususuu[.]top,malicious,2023-09-08
domain,ussnaps[.]xyz,malicious,2023-09-25
domain,ususcgf[.]top,malicious,2023-09-30
domain,ususwz[.]top,malicious,2023-09-20
domain,ususzdb[.]top,malicious,2023-10-06
domain,ususbi[.]top,malicious,2023-09-26
domain,uspopc[.]top,malicious,2023-09-10
domain,uspozn[.]top,malicious,2023-10-04
domain,ususup[.]top,malicious,2023-09-12
domain,ususng[.]top,malicious,2023-09-19
domain,usplok[.]top,malicious,2023-10-02
domain,usustui[.]top,malicious,2023-10-07
domain,uspold[.]top,malicious,2023-09-28
domain,usponb[.]top,malicious,2023-09-13
domain,ususwn[.]top,malicious,2023-09-18
domain,ususchd[.]top,malicious,2023-10-05
domain,uspick[.]top,malicious,2023-09-11
domain,ususcnv[.]top,malicious,2023-10-03
domain,usplti[.]top,malicious,2023-09-28
domain,ususpa[.]top,malicious,2023-09-18
domain,uspicd[.]top,malicious,2023-09-22
domain,ususvu[.]top,malicious,2023-09-08
domain,ususce[.]top,malicious,2023-09-12
domain,ususis[.]top,malicious,2023-09-13
domain,usplae[.]top,malicious,2023-09-14
domain,arriveuj[.]top,malicious,2023-09-27
domain,ususen[.]top,malicious,2023-09-26
domain,ususip[.]top,malicious,2023-10-13
domain,usplbg[.]top,malicious,2023-09-14
domain,usplsz[.]top,malicious,2023-09-18
domain,ususxxv[.]top,malicious,2023-10-05
domain,usplql[.]top,malicious,2023-09-13
domain,ususaa[.]top,malicious,2023-09-17
domain,ususnin[.]top,malicious,2023-10-03
domain,usplio[.]top,malicious,2023-09-14
domain,ususae[.]top,malicious,2023-09-12
domain,usplco[.]top,malicious,2023-09-28
domain,ususppi[.]top,malicious,2023-10-13
domain,uspocv[.]top,malicious,2023-09-24
domain,notifyusny[.]shop,malicious,2023-09-08
domain,backsend-usps[.]com,malicious,2023-09-19
domain,payers[.]top,malicious,2023-08-22
domain,es-correose[.]top,malicious,2023-05-11
domain,uspkpy[.]top,malicious,2023-10-18
domain,usp-vainilla[.]top,malicious,2023-10-04
domain,es-correose[.]shop,malicious,2023-05-07
domain,usscq[.]top,malicious,2023-09-27
domain,usplf[.]shop,malicious,2023-09-18
domain,usposttrackew[.]shop,malicious,2023-08-16
domain,jmausm[.]top,malicious,2023-09-03
domain,yad-usps[.]shop,malicious,2023-07-13
domain,leo-royalmail[.]shop,malicious,2023-09-30
domain,usplidd[.]top,malicious,2023-10-16
domain,us-pser[.]top,malicious,2023-10-05
domain,ae-postoffice[.]com,malicious,2023-10-11
domain,usphxrn[.]top,malicious,2023-10-08
domain,ususcf[.]top,malicious,2023-09-19
domain,usol[.]top,malicious,2023-10-17
domain,linksa[.]top,malicious,2023-09-21
domain,usqt[.]top,malicious,2023-10-18
domain,vlbqugpwmx[.]click,malicious,2023-04-17
domain,onyekadonkq[.]autos,malicious,2023-05-21
domain,uspsrmj[.]top,malicious,2023-10-11
domain,usptrackuj[.]top,malicious,2023-09-17
domain,usddwe[.]top,malicious,2023-09-29
domain,uspzy[.]shop,malicious,2023-10-18
domain,dsfrrn[.]top,malicious,2023-08-26
domain,hostc-usps[.]shop,malicious,2023-09-22
domain,usertsy[.]top,malicious,2023-08-23
domain,usptrackvi[.]top,malicious,2023-10-06
domain,uspkge[.]one,malicious,2023-09-22
domain,uspostrackwe[.]top,malicious,2023-08-30
domain,searchmails[.]com,malicious,2023-10-13
domain,junhao[.]cyou,malicious,2023-10-16
domain,uspsogv[.]top,malicious,2023-10-11
domain,postalservice-us[.]top,malicious,2023-10-04
domain,onyekadonk[.]autos,malicious,2023-05-21
domain,sspps[.]top,malicious,2023-09-17
domain,usps-intransit[.]us,malicious,2023-06-16
domain,usposttrackva[.]shop,malicious,2023-08-16
domain,usptrackct[.]top,malicious,2023-09-26
domain,cpsupc[.]top,malicious,2023-09-17
domain,uspzg[.]shop,malicious,2023-09-28
domain,uspkgsps[.]homes,malicious,2023-09-23
domain,kingfei[.]top,malicious,2023-04-06
domain,usppnns[.]com,malicious,2023-09-10
domain,usps-addreapp[.]info,malicious,2023-09-23
domain,notifyuszf[.]shop,malicious,2023-09-08
domain,uspnsn[.]top,malicious,2023-09-10
domain,notifyuscr[.]shop,malicious,2023-09-09
domain,qytepay[.]top,malicious,2023-09-25
domain,uspscjl[.]top,malicious,2023-10-11
domain,chg-adrkn[.]top,malicious,2023-10-12
domain,usps-addssee[.]top,malicious,2023-10-08
domain,usxccz[.]top,malicious,2023-10-16
domain,uspostrackhk[.]top,malicious,2023-09-01
domain,track-tols-usopst[.]com,malicious,2023-10-10
domain,uspww[.]shop,malicious,2023-09-25
domain,uspkgsps[.]buzz,malicious,2023-09-23
domain,usps-txserveis[.]shop,malicious,2023-08-25
domain,order3-post[.]com,malicious,2023-04-28
domain,usplcw[.]top,malicious,2023-09-25
domain,ailu-postal[.]top,malicious,2023-09-18
domain,parcelshipping[.]click,malicious,2023-09-23
domain,axce[.]top,malicious,2023-08-23
domain,usmuthuse[.]top,malicious,2023-10-01
domain,uspkgos[.]buzz,malicious,2023-09-23
domain,abnlacc[.]com,malicious,2023-07-11
domain,pupuyu[.]top,malicious,2023-09-28
domain,ce1admin[.]shop,malicious,2023-09-13
domain,usppsaa[.]com,malicious,2023-09-09
domain,wangtisms[.]top,malicious,2023-09-30
domain,uspojd[.]top,malicious,2023-09-12
domain,repack-uspag[.]shop,malicious,2023-09-29
domain,ujdgd[.]top,malicious,2023-09-30
domain,uspdd[.]shop,malicious,2023-09-27
domain,leeus[.]top,malicious,2023-09-21
domain,uspimk[.]top,malicious,2023-09-26
domain,usopsn[.]com,malicious,2023-08-30
domain,usnes[.]top,malicious,2023-10-15
domain,ueopusn[.]top,malicious,2023-08-24
domain,aili-postal[.]top,malicious,2023-09-18
domain,us-package-redelivery[.]shop,malicious,2023-10-03
domain,packcge-usps[.]com,malicious,2023-09-18
domain,nisnyhwdndws[.]top,malicious,2023-09-06
domain,yawb[.]top,malicious,2023-08-10
domain,uspsft[.]com,malicious,2023-09-19
domain,usptrackhh[.]top,malicious,2023-10-06
domain,execlcgwze[.]click,malicious,2023-04-21
domain,pcqu[.]top,malicious,2023-08-11
domain,uspslose-gfpuly[.]com,malicious,2023-10-12
domain,uspkgps[.]buzz,malicious,2023-09-23
domain,usjk[.]top,malicious,2023-10-17
domain,whvckjnozj[.]click,malicious,2023-04-17
domain,undnasps[.]top,malicious,2023-09-23
domain,usoig[.]top,malicious,2023-10-18
domain,sk-postes[.]top,malicious,2023-06-18
domain,uspslose-sk[.]com,malicious,2023-09-12
domain,ggdfmz[.]top,malicious,2023-09-03
domain,usagr[.]top,malicious,2023-09-07
domain,grnzhg[.]top,malicious,2023-08-26
domain,usvaser[.]top,malicious,2023-10-18
domain,servicepkg-us[.]homes,malicious,2023-09-23
domain,workups[.]xyz,malicious,2023-10-18
domain,ncugsu[.]top,malicious,2023-08-26
domain,ushj[.]top,malicious,2023-10-13
domain,usnew[.]top,malicious,2023-10-05
domain,uspkgos[.]top,malicious,2023-09-23
domain,kkggdv[.]top,malicious,2023-10-21
domain,ususplc[.]top,malicious,2023-09-21
domain,usspkge[.]top,malicious,2023-09-22
domain,postahnt-at[.]shop,malicious,2023-10-14
domain,ususply[.]top,malicious,2023-09-28
domain,usptrackmf[.]top,malicious,2023-10-07
domain,usre[.]top,malicious,2023-10-13
domain,usfg1[.]top,malicious,2023-10-18
domain,uspgx[.]shop,malicious,2023-10-12
domain,usxc[.]top,malicious,2023-10-15
domain,uspostracktf[.]top,malicious,2023-08-30
domain,uspkgps[.]one,malicious,2023-09-23
domain,usrediliveryf[.]top,malicious,2023-08-24
domain,uspszzd[.]top,malicious,2023-10-11
domain,uspsclp[.]top,malicious,2023-10-15
domain,trkposts[.]com,malicious,2023-10-07
domain,usps2[.]vip,malicious,2023-10-02
domain,uspostrackta[.]top,malicious,2023-08-30
domain,uspsrjz[.]top,malicious,2023-09-30
domain,ususzpz[.]top,malicious,2023-10-12
domain,unadmin[.]top,malicious,2023-08-24
domain,usplccn[.]top,malicious,2023-10-21
domain,ushlt[.]top,malicious,2023-09-29
domain,qa-hukoomis[.]top,malicious,2023-09-05
domain,uspesf[.]top,malicious,2023-10-13
domain,chg-adrnx[.]top,malicious,2023-10-12
domain,usp-express[.]world,malicious,2023-09-10
domain,gkohdeg[.]com,malicious,2023-10-13
domain,ustll[.]top,malicious,2023-10-20
domain,ususcnu[.]top,malicious,2023-10-20
domain,postsalhub[.]com,malicious,2023-10-21
domain,usprfds[.]top,malicious,2023-10-08
domain,poadmin[.]xyz,malicious,2023-08-20
domain,usoopstt[.]top,malicious,2023-08-08
domain,uspslose-b[.]com,malicious,2023-09-11
domain,se-postnord[.]top,malicious,2023-06-28
domain,uspwqpa[.]top,malicious,2023-10-14
domain,ce2admin[.]shop,malicious,2023-09-13
domain,usps-jeksn[.]top,malicious,2023-10-08
domain,uspkgservice[.]homes,malicious,2023-09-23
domain,redelivery-us-service[.]com,malicious,2023-10-18
domain,uspostracknb[.]top,malicious,2023-08-29
domain,usptrackip[.]top,malicious,2023-09-17
domain,uspostracknb[.]shop,malicious,2023-08-29
domain,uspbc[.]shop,malicious,2023-09-08
domain,mdfmcn[.]top,malicious,2023-09-03
domain,qfadmin[.]top,malicious,2023-08-24
domain,usejg[.]top,malicious,2023-09-27
domain,ususzn[.]top,malicious,2023-10-03
domain,uspoext[.]top,malicious,2023-08-22
domain,uspkgps[.]top,malicious,2023-09-23
domain,uspostcheckaa[.]top,malicious,2023-09-02
domain,ustopc[.]com,malicious,2023-09-30
domain,uspwy[.]shop,malicious,2023-08-22
domain,ususnxg[.]top,malicious,2023-10-05
domain,usspsu[.]net,malicious,2023-09-16
domain,deus-psgo[.]buzz,malicious,2023-09-22
domain,arriveol[.]top,malicious,2023-10-07
domain,usppzs[.]top,malicious,2023-10-18
domain,uspostcheckvb[.]top,malicious,2023-08-29
domain,usptrackde[.]top,malicious,2023-10-07
domain,uspye[.]shop,malicious,2023-09-12
domain,chg-adraa[.]top,malicious,2023-10-04
domain,dcadmin[.]xyz,malicious,2023-08-29
domain,stsadminabcapp[.]top,malicious,2023-10-05
domain,uspsdeelivery[.]net,malicious,2023-10-11
domain,tranpake-usps[.]com,malicious,2023-09-18
domain,uspostracker[.]top,malicious,2023-08-29
domain,gfmgnvren[.]top,malicious,2023-09-17
domain,usgbicj[.]top,malicious,2023-10-18
domain,usogsmt[.]top,malicious,2023-10-06
domain,ussbnps[.]top,malicious,2023-10-06
domain,usptrackxz[.]top,malicious,2023-10-18
domain,uspv[.]top,malicious,2023-10-04
domain,utsphelp[.]lol,malicious,2023-09-22
domain,uspostracktmz[.]top,malicious,2023-09-04
domain,usbf[.]top,malicious,2023-10-13
domain,postahnt-nt[.]shop,malicious,2023-10-15
domain,postal-govi[.]top,malicious,2023-09-20
domain,pkghelp-us[.]lol,malicious,2023-09-23
domain,upostopl[.]top,malicious,2023-09-30
domain,uspsgdg[.]top,malicious,2023-10-11
domain,linkac[.]top,malicious,2023-09-21
domain,uspfsp[.]top,malicious,2023-10-21
domain,aliv-postal[.]top,malicious,2023-09-19
domain,usahs[.]buzz,malicious,2023-09-24
domain,xhfnd[.]top,malicious,2023-08-22
domain,usyk[.]top,malicious,2023-10-13
domain,mo-postes[.]top,malicious,2023-10-15
domain,usopsznnh[.]top,malicious,2023-09-03
domain,uslpits[.]icu,malicious,2023-09-24
domain,zocw[.]top,malicious,2023-08-10
domain,pa-correos[.]top,malicious,2023-09-07
domain,usposn[.]info,malicious,2023-09-15
domain,uspwes[.]top,malicious,2023-10-13
domain,ususngh[.]top,malicious,2023-10-16
domain,uspost[.]pics,malicious,2023-09-24
domain,qr-usps[.]shop,malicious,2023-10-18
domain,usphsu[.]top,malicious,2023-10-21
domain,uspostracktmc[.]top,malicious,2023-09-03
domain,lineck[.]xyz,malicious,2023-09-14
domain,usf1[.]top,malicious,2023-10-18
domain,usiqwb[.]buzz,malicious,2023-09-20
domain,uspkgtts[.]lol,malicious,2023-09-23
domain,repack-uspces[.]shop,malicious,2023-10-04
domain,xymeup[.]top,malicious,2023-10-21
domain,track-tols-usops[.]com,malicious,2023-10-09
domain,minima[.]autos,malicious,2023-05-21
domain,uslen[.]shop,malicious,2023-05-19
domain,ser-usms[.]one,malicious,2023-09-22
domain,usaqssb[.]top,malicious,2023-10-18
domain,syhcr[.]top,malicious,2023-08-25
domain,shipmentusps[.]us,malicious,2023-06-18
domain,repack-uspcf[.]shop,malicious,2023-09-30
domain,israelpost-il[.]pics,malicious,2023-04-17
domain,uspostracktzv[.]top,malicious,2023-08-30
domain,uspgs[.]top,malicious,2023-09-29
domain,uspfo[.]shop,malicious,2023-10-03
domain,usps-leous[.]top,malicious,2023-10-08
domain,cuzq[.]top,malicious,2023-08-11
domain,uilauk-usps[.]shop,malicious,2023-10-06
domain,aily-postal[.]top,malicious,2023-09-14
domain,psostes[.]xyz,malicious,2023-08-24
domain,us-ps-posttracking[.]com,malicious,2023-10-18
domain,postalcenty[.]com,malicious,2023-09-29
domain,fund-usps[.]shop,malicious,2023-10-11
domain,uspsgus[.]top,malicious,2023-09-30
domain,posaaqi-usps[.]shop,malicious,2023-10-12
domain,dasddwu[.]buzz,malicious,2023-09-14
domain,kzsetu[.]top,malicious,2023-08-29
domain,usraz[.]top,malicious,2023-09-29
domain,track-usops-tols[.]com,malicious,2023-09-24
domain,uspeckp[.]top,malicious,2023-09-16
domain,uspoiye[.]top,malicious,2023-10-21
domain,uspscreated[.]us,malicious,2023-06-21
domain,stsadmin[.]xyz,malicious,2023-08-17
domain,servicepkg-us[.]buzz,malicious,2023-09-23
domain,uscvv[.]top,malicious,2023-09-27
domain,uslgxos[.]top,malicious,2023-10-16
domain,usps-logistic[.]cc,malicious,2023-10-13
domain,poste-arrive[.]top,malicious,2023-10-03
domain,jp-fdhgh[.]top,malicious,2023-09-11
domain,mnzux[.]site,malicious,2023-05-02
domain,deliverlaya13[.]top,malicious,2023-10-04
domain,us-ussps[.]top,malicious,2023-08-01
domain,uspyj[.]top,malicious,2023-10-14
domain,usposttrackuf[.]shop,malicious,2023-08-16
domain,knfrgp[.]top,malicious,2023-09-03
domain,usps-ai[.]com,malicious,2023-09-30
domain,pika922-usps[.]top,malicious,2023-10-08
domain,usuis[.]shop,malicious,2023-09-13
domain,uspsbq[.]com,malicious,2023-09-29
domain,ususxu[.]top,malicious,2023-09-24
domain,usmhhj[.]top,malicious,2023-09-08
domain,chg-adrcb[.]top,malicious,2023-10-12
domain,nl-posets[.]top,malicious,2023-05-25
domain,uspscarriage[.]us,malicious,2023-10-05
domain,gohelpser[.]top,malicious,2023-09-22
domain,usptrackbs[.]top,malicious,2023-10-07
domain,ususdu[.]top,malicious,2023-09-27
domain,usehw[.]top,malicious,2023-09-19
domain,uspostracktxv[.]top,malicious,2023-08-30
domain,usgetel[.]top,malicious,2023-08-23
domain,prmkn[.]top,malicious,2023-08-25
domain,usfj[.]top,malicious,2023-10-13
domain,tols-usoopsttt-track[.]com,malicious,2023-09-23
domain,top-usoo[.]shop,malicious,2023-10-11
domain,uspslose-gfasly[.]com,malicious,2023-10-09
domain,usploc[.]top,malicious,2023-10-16
domain,notifyussu[.]shop,malicious,2023-09-08
domain,serpst[.]one,malicious,2023-09-22
domain,arrivev[.]top,malicious,2023-09-29
domain,noswxqxiic[.]click,malicious,2023-04-22
domain,dinghoutai[.]top,malicious,2023-09-08
domain,usazukt[.]top,malicious,2023-10-22
domain,usd-usps[.]cc,malicious,2023-08-31
domain,uskro[.]top,malicious,2023-09-27
domain,usphhr[.]top,malicious,2023-10-08
domain,poadminpro[.]xyz,malicious,2023-08-20
domain,slvjuppmol[.]click,malicious,2023-04-17
domain,uspxc[.]shop,malicious,2023-09-17
domain,us-redeliver[.]live,malicious,2023-08-24
domain,usptracknq[.]top,malicious,2023-10-07
domain,usrediliveryc[.]top,malicious,2023-08-24
domain,usplxb[.]top,malicious,2023-09-27
domain,ce3admin[.]shop,malicious,2023-09-14
domain,uspsgtk[.]top,malicious,2023-10-11
domain,usqns[.]buzz,malicious,2023-09-19
domain,szpackage[.]com,malicious,2023-09-18
domain,ma-postoffice[.]shop,malicious,2023-10-04
domain,usof[.]top,malicious,2023-10-18
domain,usop[.]top,malicious,2023-10-18
domain,uspost[.]homes,malicious,2023-09-19
domain,uspcstal[.]top,malicious,2023-09-15
domain,uskueta[.]top,malicious,2023-10-18
domain,uspzv[.]shop,malicious,2023-10-07
domain,hurrydoit[.]top,malicious,2023-08-31
domain,uspkgservice[.]one,malicious,2023-09-23
domain,trckingposts[.]com,malicious,2023-09-29
domain,uspsab[.]life,malicious,2023-10-02
domain,ojfw[.]top,malicious,2023-08-11
domain,uspostracktcv[.]top,malicious,2023-08-30
domain,isusps[.]top,malicious,2023-09-30
domain,arrivel[.]top,malicious,2023-09-29
domain,repack-uspcts[.]shop,malicious,2023-10-04
domain,etshdu[.]top,malicious,2023-08-26
domain,uslo[.]top,malicious,2023-10-17
domain,uspostracktd[.]top,malicious,2023-08-30
domain,rvsnvvcnwa[.]click,malicious,2023-04-17
domain,chg-adras[.]top,malicious,2023-10-04
domain,usshm[.]top,malicious,2023-10-20
domain,pulsarsex-ucpi[.]com,malicious,2023-09-17
domain,uspkas[.]top,malicious,2023-10-18
domain,uspla[.]shop,malicious,2023-09-06
domain,usdtony[.]top,malicious,2023-10-18
domain,usjhk[.]top,malicious,2023-10-15
domain,u-sps[.]co,malicious,2023-09-17
domain,edvsqs[.]top,malicious,2023-09-21
domain,uscmli[.]buzz,malicious,2023-09-02
domain,usps-number[.]us,malicious,2023-10-04
domain,uzpnm[.]site,malicious,2023-05-03
domain,uskestr[.]top,malicious,2023-10-05
domain,muyufacai[.]top,malicious,2023-09-22
domain,ma-usps[.]shop,malicious,2023-08-12
domain,pkghelpgo[.]buzz,malicious,2023-09-21
domain,admin2023--ht[.]top,malicious,2023-03-24
domain,usptrackkb[.]top,malicious,2023-10-07
